month,역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
3,방이역,승차,2426,7898,11978,53026,50006,50689,19350.0,28056.0,7775.0,5.0,7.0,10.0,231226.0
3,방이역,하차,2628,13823,5718,43873,53056,61947,14164.0,29419.0,11866.0,7.0,4.0,12.0,236517.0
3,방화역,승차,3062,6349,1270,74060,45109,20519,23648.0,30725.0,4935.0,9.0,32.0,7.0,209725.0
3,방화역,하차,2885,3459,4138,22500,37704,71678,12987.0,32155.0,13258.0,2.0,14.0,25.0,200805.0
3,버티고개역,승차,649,902,387,19418,17174,12549,6103.0,7308.0,1580.0,4.0,26.0,28.0,66128.0
3,버티고개역,하차,524,1058,1040,10757,14571,21302,4403.0,8829.0,3706.0,8.0,30.0,8.0,66236.0
3,보라매역,승차,1380,4346,1564,68406,55509,41641,10187.0,18304.0,5053.0,13.0,22.0,4.0,206429.0
3,보라매역,하차,2771,2781,2448,41660,53468,75199,8279.0,20668.0,5878.0,5.0,17.0,16.0,213190.0
3,보문역,승차,2217,4281,1738,85988,70517,48667,13149.0,16922.0,4073.0,30.0,50.0,10.0,247642.0
3,보문역,하차,3152,2669,2217,45771,55959,87492,8796.0,16878.0,6706.0,16.0,19.0,57.0,229732.0
3,복정역,승차,3265,6826,1929,103061,81358,54594,14863.0,22649.0,6151.0,5.0,4.0,1.0,294706.0
3,복정역,하차,3153,4192,3980,50965,63668,85781,13594.0,17172.0,8121.0,1.0,3.0,1.0,250631.0
3,봉천역,승차,4125,7240,3026,308340,158335,83636,58420.0,80940.0,18630.0,17.0,43.0,17.0,722769.0
3,봉천역,하차,3005,5148,5652,58920,150992,295587,30091.0,94475.0,33051.0,6.0,20.0,36.0,676983.0
3,봉화산역,승차,3440,3056,1007,123156,54548,24813,22169.0,27513.0,4684.0,4.0,2.0,2.0,264394.0
3,봉화산역,하차,510,3873,3608,27230,54946,106761,10548.0,30227.0,12827.0,0.0,5.0,3.0,250538.0
3,불광역,승차,4149,7206,3417,204223,148613,90371,53580.0,116936.0,26454.0,64.0,107.0,24.0,655144.0
3,불광역,하차,2711,7500,5853,90138,152597,223521,42388.0,127908.0,34437.0,23.0,77.0,73.0,687226.0
3,사가정역,승차,4850,6067,2547,188499,114292,66687,42625.0,52915.0,13804.0,8.0,20.0,10.0,492324.0
3,사가정역,하차,2241,6403,5186,57573,117637,191814,21988.0,63681.0,24287.0,0.0,24.0,10.0,490844.0
3,사당역,승차,12145,22064,14254,570878,536663,568819,78468.0,195576.0,72601.0,122.0,448.0,267.0,2072305.0
3,사당역,하차,7857,21614,22654,323112,598597,790994,77247.0,211100.0,52033.0,76.0,427.0,344.0,2106055.0
3,산성역,승차,4166,3409,862,87524,42536,15100,17721.0,17040.0,2516.0,3.0,7.0,0.0,190884.0
3,산성역,하차,885,4119,4183,17681,38553,87838,8154.0,21602.0,10571.0,6.0,5.0,2.0,193599.0
3,삼각지역,승차,1789,4502,1768,70282,143074,160443,8606.0,30099.0,11517.0,252.0,1700.0,369.0,434401.0
3,삼각지역,하차,1691,4279,2133,119396,142098,115988,14176.0,26890.0,6490.0,385.0,1316.0,436.0,435278.0
3,삼성역,승차,1762,16585,14857,78145,618737,736837,15157.0,83424.0,25898.0,753.0,5957.0,3046.0,1601158.0
3,삼성역,하차,8948,18644,4463,847841,458224,140697,49160.0,57504.0,8394.0,778.0,5192.0,2006.0,1601851.0
3,상계역,승차,7791,16253,8559,238769,122562,60206,54020.0,66485.0,13771.0,4.0,11.0,3.0,588434.0
3,상계역,하차,9131,12303,9290,46722,116562,219248,26492.0,70834.0,33026.0,0.0,8.0,8.0,543624.0
3,상도역,승차,3529,5383,2660,116797,110812,74173,28553.0,33877.0,6905.0,15.0,27.0,24.0,382755.0
3,상도역,하차,2641,5620,4206,68182,100427,130160,14458.0,36444.0,15202.0,0.0,12.0,51.0,377403.0
3,상봉역,승차,3994,5633,3446,200321,135608,98485,23951.0,40816.0,15678.0,9.0,63.0,23.0,528027.0
3,상봉역,하차,1223,6022,5977,65950,133692,218839,19141.0,44048.0,14318.0,7.0,39.0,32.0,509288.0
3,상수역,승차,1584,6056,6947,46153,105389,142863,7670.0,12284.0,3119.0,148.0,716.0,729.0,333658.0
3,상수역,하차,3252,8575,4608,87805,137432,109509,6762.0,12386.0,4172.0,84.0,603.0,487.0,375675.0
3,상왕십리역,승차,6193,5820,2280,162049,116386,70935,26988.0,36794.0,9475.0,69.0,133.0,113.0,437235.0
3,상왕십리역,하차,1988,8388,4833,63714,107453,167252,18743.0,39807.0,15380.0,50.0,146.0,212.0,427966.0
3,상월곡역,승차,3589,2776,859,73798,53452,26818,18909.0,21594.0,4177.0,1.0,11.0,5.0,205989.0
3,상월곡역,하차,1161,3261,2274,32529,42986,66795,10014.0,23207.0,10073.0,1.0,4.0,8.0,192313.0
3,상일동역,승차,5856,9783,2532,193203,86502,40860,43371.0,45989.0,9267.0,5.0,15.0,4.0,437387.0
3,상일동역,하차,822,6632,9789,38207,83737,179702,18943.0,52344.0,25598.0,0.0,8.0,5.0,415787.0
3,새절역,승차,3697,9055,2263,164171,85523,36253,42092.0,45206.0,8692.0,8.0,24.0,4.0,396988.0
3,새절역,하차,3448,5405,4916,35717,75340,148513,17000.0,55370.0,24066.0,2.0,7.0,28.0,369812.0
3,서대문역,승차,1929,14390,4495,72303,189355,215629,16854.0,47592.0,11198.0,333.0,475.0,219.0,574772.0
3,서대문역,하차,8743,5430,3125,304228,108046,72894,26872.0,36362.0,8099.0,77.0,327.0,473.0,574676.0
3,서울대입구역,승차,6446,18032,12643,484094,407306,308112,64215.0,97464.0,26344.0,36.0,106.0,54.0,1424852.0
3,서울대입구역,하차,9072,13812,11517,196712,369880,598897,39877.0,106399.0,34194.0,18.0,87.0,87.0,1380552.0
3,서울역,승차,8254,17762,10075,283511,740926,692204,54055.0,165998.0,51765.0,2997.0,10313.0,6080.0,2043940.0
3,서울역,하차,7314,21569,14034,812659,696380,420942,93435.0,149877.0,33748.0,5402.0,11778.0,6064.0,2273202.0
3,서초역,승차,3055,11623,3122,92325,227971,212888,18460.0,66196.0,14006.0,38.0,163.0,72.0,649919.0
3,서초역,하차,4674,5332,3391,285146,145586,81351,43685.0,46624.0,7707.0,50.0,136.0,113.0,623795.0
3,석계역,승차,4306,7431,2830,147425,86899,48126,35996.0,39929.0,9127.0,3.0,9.0,3.0,382084.0
3,석계역,하차,3115,6077,5370,39236,91760,164768,15377.0,50267.0,20360.0,3.0,7.0,8.0,396348.0
3,석촌역,승차,1308,2479,2893,60025,62683,60558,15618.0,32702.0,7830.0,3.0,37.0,23.0,246159.0
3,석촌역,하차,923,4944,2610,51670,87589,82445,16551.0,33197.0,9878.0,22.0,70.0,16.0,289915.0
3,선릉역,승차,3043,10182,16484,121404,511928,660791,25508.0,156354.0,55558.0,449.0,913.0,482.0,1563096.0
3,선릉역,하차,6365,14057,6989,667284,304660,165192,82191.0,112150.0,14450.0,99.0,598.0,754.0,1374789.0
3,성수역,승차,2608,12619,11881,90450,415794,624587,26600.0,60085.0,20543.0,167.0,3616.0,1983.0,1270933.0
3,성수역,하차,3311,20468,5692,556487,504272,188282,45937.0,49247.0,13726.0,1137.0,4980.0,654.0,1394193.0
3,성신여대입구역,승차,7144,21137,15847,172374,221699,177033,28745.0,55542.0,14770.0,460.0,610.0,203.0,715564.0
3,성신여대입구역,하차,7878,20637,13926,103001,202788,240197,23681.0,55785.0,17455.0,39.0,398.0,775.0,686560.0
3,송정역,승차,2236,2476,1033,59690,44568,29861,18909.0,28285.0,7115.0,74.0,36.0,21.0,194304.0
3,송정역,하차,767,2392,2739,24919,39334,62817,12456.0,29416.0,9867.0,6.0,39.0,91.0,184843.0
3,송파역,승차,2538,7907,2525,95745,66258,39844,26391.0,36960.0,7416.0,4.0,9.0,13.0,285610.0
3,송파역,하차,4118,4818,4093,42158,64778,91266,15496.0,38343.0,16024.0,6.0,11.0,13.0,281124.0
3,수락산역,승차,4022,5099,1655,137204,84493,40896,36993.0,60105.0,12386.0,9.0,1.0,4.0,382867.0
3,수락산역,하차,858,4153,4731,39916,73919,137872,27120.0,61955.0,22040.0,4.0,2.0,2.0,372572.0
3,수서역,승차,6243,11668,3156,134104,169974,122145,37602.0,69610.0,19203.0,11.0,61.0,54.0,573831.0
3,수서역,하차,4511,7097,8955,134031,141211,156427,35391.0,64372.0,24241.0,60.0,30.0,21.0,576347.0
3,수유역,승차,11973,15020,7671,363069,270796,168446,74827.0,107316.0,27330.0,50.0,129.0,39.0,1046666.0
3,수유역,하차,2051,17443,15714,119163,253882,426286,43392.0,120283.0,46580.0,10.0,86.0,127.0,1045017.0
3,수진역,승차,1343,7318,3298,55457,36150,17922,16259.0,27982.0,5251.0,2.0,5.0,3.0,170990.0
3,수진역,하차,6216,3882,2634,15990,31096,51316,13258.0,28298.0,7444.0,0.0,1.0,3.0,160138.0
3,숙대입구역,승차,2312,13774,5746,78284,164052,158404,17849.0,32107.0,9567.0,391.0,626.0,423.0,483535.0
3,숙대입구역,하차,9115,6728,3603,131951,138491,118645,15462.0,29853.0,10171.0,96.0,599.0,660.0,465374.0
3,숭실대입구역,승차,4348,12790,6547,130876,164545,97354,31804.0,32525.0,5650.0,4.0,41.0,13.0,486497.0
3,숭실대입구역,하차,8825,9882,5908,106824,132772,151923,11846.0,41977.0,18868.0,2.0,19.0,24.0,488870.0
3,시청역,승차,2019,16188,7562,92122,518935,690975,14874.0,121682.0,37179.0,3855.0,8173.0,4843.0,1518407.0
3,시청역,하차,7423,9606,3379,807506,324529,124644,64557.0,91445.0,7594.0,1279.0,6419.0,5319.0,1453700.0
3,신금호역,승차,2578,7295,1401,69821,45921,27174,16090.0,20788.0,5256.0,17.0,27.0,13.0,196381.0
3,신금호역,하차,4781,4136,3121,26558,48078,73618,9925.0,27684.0,10454.0,6.0,22.0,32.0,208415.0
3,신길역,승차,604,737,424,64814,36846,29437,4146.0,6809.0,2294.0,268.0,190.0,75.0,146644.0
3,신길역,하차,146,806,924,27816,36002,70726,4708.0,6568.0,2702.0,14.0,184.0,248.0,150844.0
3,신답역,승차,388,471,82,23770,10992,4100,4425.0,5176.0,971.0,3.0,25.0,0.0,50403.0
3,신답역,하차,39,431,537,4128,11716,26611,1914.0,6564.0,2536.0,0.0,10.0,14.0,54500.0
3,신당역,승차,4381,12942,5307,166495,194829,201916,29303.0,82672.0,26583.0,205.0,671.0,582.0,725886.0
3,신당역,하차,9101,8590,5098,147017,199499,241575,43941.0,76650.0,18224.0,74.0,640.0,820.0,751229.0
3,신대방삼거리역,승차,3488,6594,3664,189498,98188,54448,37967.0,50631.0,9498.0,21.0,28.0,6.0,454031.0
3,신대방삼거리역,하차,2617,5110,4475,40742,96647,183280,21396.0,58301.0,20680.0,4.0,26.0,20.0,433298.0
3,신대방역,승차,5626,5957,2616,351300,182481,85024,58770.0,64460.0,14589.0,29.0,86.0,25.0,770963.0
3,신대방역,하차,594,6457,7428,62151,175915,354828,27692.0,78302.0,32669.0,5.0,57.0,94.0,746192.0
3,신도림역,승차,8981,15433,7730,465919,428273,371376,66091.0,137975.0,38068.0,49.0,188.0,88.0,1540171.0
3,신도림역,하차,3771,16527,14498,265833,439466,549846,54441.0,137866.0,37568.0,48.0,225.0,140.0,1520229.0
3,신림역,승차,8790,17107,10215,725229,429002,256697,77521.0,105571.0,29476.0,112.0,240.0,92.0,1660052.0
3,신림역,하차,4883,16722,14488,133810,411399,805419,42011.0,120611.0,46778.0,26.0,115.0,271.0,1596533.0
3,신사역,승차,1634,6825,8530,63097,284938,390537,14935.0,45876.0,14644.0,429.0,2316.0,1662.0,835423.0
3,신사역,하차,2879,10585,4705,335214,291739,147913,28539.0,36199.0,8433.0,539.0,2689.0,1318.0,870752.0
3,신설동역,승차,2156,5438,2612,109165,153741,120944,33773.0,109368.0,25876.0,503.0,771.0,542.0,564889.0
3,신설동역,하차,2724,3260,2594,138133,107795,125185,51085.0,98058.0,18698.0,79.0,670.0,1014.0,549295.0
3,신용산역,승차,1326,5484,3785,56788,195563,258806,11392.0,36232.0,12939.0,177.0,1018.0,502.0,584012.0
3,신용산역,하차,2396,6824,2552,237354,200926,114217,19295.0,33575.0,8158.0,274.0,1110.0,590.0,627271.0
3,신정네거리역,승차,3907,4182,1241,133956,62185,27403,34277.0,37596.0,7377.0,6.0,18.0,9.0,312157.0
3,신정네거리역,하차,517,4222,4928,22555,70596,136344,13836.0,46990.0,19901.0,0.0,18.0,23.0,319930.0
3,신정역,승차,4533,6688,2407,198388,82711,34759,34223.0,28391.0,5834.0,14.0,23.0,12.0,397983.0
3,신정역,하차,3717,4904,4946,28950,73895,151326,11465.0,36638.0,18484.0,1.0,20.0,25.0,334371.0
3,신촌역,승차,2860,16177,19145,170649,432490,459269,25099.0,82360.0,19760.0,453.0,1494.0,914.0,1230670.0
3,신촌역,하차,7902,18938,10982,284029,439271,360746,40875.0,69788.0,14423.0,242.0,1191.0,1223.0,1249610.0
3,신풍역,승차,2947,4496,1380,134229,74990,41632,31388.0,39670.0,8637.0,11.0,13.0,6.0,339399.0
3,신풍역,하차,1706,3418,3078,45364,71842,113226,18178.0,42283.0,17234.0,5.0,9.0,3.0,316346.0
3,신흥역,승차,2015,3922,2149,57937,31999,17993,14538.0,23924.0,5909.0,4.0,6.0,2.0,160398.0
3,신흥역,하차,763,4346,3132,14191,35362,61555,8098.0,29921.0,8371.0,2.0,2.0,3.0,165746.0
3,쌍문역,승차,11741,14709,4392,382681,200865,86340,83340.0,87815.0,17436.0,11.0,24.0,8.0,889362.0
3,쌍문역,하차,2277,12174,13537,63550,180591,365256,32447.0,105094.0,48476.0,1.0,14.0,14.0,823431.0
3,아차산역,승차,5342,20865,6971,143862,115929,70133,39498.0,61013.0,14530.0,8.0,95.0,61.0,478307.0
3,아차산역,하차,10885,10076,6136,59845,113965,149457,25206.0,63142.0,23223.0,16.0,67.0,45.0,462063.0
3,아현역,승차,3049,10974,2933,109955,90064,50974,23993.0,35510.0,7917.0,31.0,108.0,58.0,335566.0
3,아현역,하차,7186,4347,4125,45553,76520,110005,15472.0,36293.0,14407.0,20.0,73.0,69.0,314070.0
3,안국역,승차,1702,23164,8620,47817,347984,277709,8971.0,78073.0,21180.0,1347.0,8650.0,2192.0,827409.0
3,안국역,하차,17799,9917,2691,348653,291291,59648,46246.0,62923.0,5081.0,3538.0,6077.0,1376.0,855240.0
3,안암역,승차,1931,11539,8842,44640,183339,152612,9367.0,22781.0,4662.0,24.0,85.0,47.0,439869.0
3,안암역,하차,8181,9418,4959,149194,138521,100233,15786.0,17023.0,3662.0,21.0,74.0,67.0,447139.0
3,암사역,승차,6215,5673,1532,264647,110077,50155,50465.0,55053.0,10821.0,29.0,57.0,12.0,554736.0
3,암사역,하차,576,5713,6290,39463,112250,216139,19713.0,67371.0,26962.0,2.0,33.0,49.0,494561.0
3,압구정역,승차,1814,13372,11751,72875,314755,370432,28847.0,93264.0,27106.0,307.0,2061.0,1102.0,937686.0
3,압구정역,하차,5946,15967,5805,389911,307695,128277,57963.0,73964.0,15895.0,494.0,2590.0,871.0,1005378.0
3,애오개역,승차,1488,3519,1024,64972,51177,39518,13814.0,22949.0,4774.0,21.0,140.0,72.0,203468.0
3,애오개역,하차,2401,2052,1869,46160,44257,62045,12721.0,19742.0,7694.0,24.0,184.0,100.0,199249.0
3,약수역,승차,4384,9890,4652,117014,136532,127080,36798.0,58544.0,14541.0,54.0,361.0,285.0,510135.0
3,약수역,하차,6978,6999,4464,101296,127616,142865,24832.0,59864.0,19876.0,74.0,424.0,275.0,495563.0
3,양재역,승차,4829,12659,7111,138131,336004,421002,30778.0,93709.0,36327.0,254.0,297.0,94.0,1081195.0
3,양재역,하차,6832,11698,9018,505183,257779,220610,54881.0,86580.0,20778.0,53.0,256.0,332.0,1174000.0
3,양천구청역,승차,2046,2981,1302,87277,41038,17615,25930.0,25450.0,3777.0,2.0,4.0,5.0,207427.0
3,양천구청역,하차,547,3273,3254,17049,45642,90550,9892.0,29766.0,16132.0,0.0,4.0,2.0,216111.0
3,양평역,승차,1375,1517,1012,75490,56161,53281,10989.0,16932.0,5072.0,54.0,60.0,21.0,221964.0
3,양평역,하차,760,1793,1495,65523,41050,73063,11631.0,15397.0,5575.0,6.0,54.0,80.0,216427.0
3,어린이대공원역,승차,2866,15387,8749,96363,217612,157380,12368.0,28378.0,6503.0,24.0,248.0,72.0,545950.0
3,어린이대공원역,하차,11876,13510,3473,185870,179102,121605,16137.0,24373.0,6880.0,49.0,192.0,68.0,563135.0
3,여의나루역,승차,924,13974,24477,25250,146589,192000,7186.0,20350.0,6041.0,101.0,1560.0,1486.0,439938.0
3,여의나루역,하차,3979,24958,10062,166696,180402,67398,13097.0,15735.0,4063.0,366.0,2157.0,735.0,489648.0
3,여의도역,승차,1345,6163,4734,47203,307545,387269,9752.0,38284.0,10352.0,132.0,1056.0,729.0,814564.0
3,여의도역,하차,2212,7451,2862,487151,221852,86327,23245.0,27688.0,5298.0,220.0,1507.0,381.0,866194.0
3,역삼역,승차,1147,6134,5926,88876,486068,646097,18592.0,102497.0,34448.0,435.0,1124.0,526.0,1391870.0
3,역삼역,하차,3249,7568,3630,929886,315533,159780,62282.0,83867.0,12839.0,136.0,835.0,961.0,1580566.0
3,역촌역,승차,894,1164,457,43799,21662,11192,13668.0,18339.0,3344.0,42.0,25.0,12.0,114598.0
3,역촌역,하차,164,1406,1482,14296,27511,54909,7337.0,20331.0,7515.0,2.0,23.0,54.0,135030.0
3,연신내역,승차,8211,20946,11492,385310,229345,127482,92450.0,147150.0,30605.0,21.0,87.0,23.0,1053122.0
3,연신내역,하차,7701,16251,12226,83151,218734,403511,51776.0,152797.0,55786.0,16.0,64.0,55.0,1002068.0
3,영등포구청역,승차,2952,5909,3817,167785,221687,252518,30381.0,75159.0,23848.0,49.0,239.0,93.0,784437.0
3,영등포구청역,하차,3416,6168,4403,273474,182800,204513,42176.0,68897.0,16473.0,79.0,234.0,122.0,802755.0
3,영등포시장역,승차,1504,2392,1238,87049,89087,81689,11156.0,52552.0,21335.0,223.0,220.0,102.0,348547.0
3,영등포시장역,하차,656,2909,2032,80301,84489,99533,23170.0,56990.0,6555.0,28.0,178.0,315.0,357156.0
3,오금역,승차,4293,7913,1482,110362,73347,49049,21806.0,29850.0,7093.0,3.0,13.0,7.0,305218.0
3,오금역,하차,4742,4236,5190,62081,59363,93826,12782.0,30522.0,12784.0,0.0,4.0,15.0,285545.0
3,오목교역,승차,4741,13090,14134,161307,181270,174196,25177.0,55331.0,16800.0,14.0,105.0,47.0,646212.0
3,오목교역,하차,4678,21401,10333,153911,198036,196115,26068.0,54001.0,16448.0,18.0,92.0,28.0,681129.0
3,옥수역,승차,3707,5567,1952,83712,69872,45562,21787.0,34895.0,7957.0,11.0,127.0,41.0,275190.0
3,옥수역,하차,1033,5941,5435,32391,73304,97660,12981.0,37475.0,14011.0,17.0,141.0,49.0,280438.0
3,온수역,승차,4023,12416,2605,133860,71055,30898,21441.0,19908.0,4462.0,5.0,4.0,5.0,300682.0
3,온수역,하차,9134,4466,3913,43904,62362,113294,8830.0,22956.0,11329.0,2.0,4.0,19.0,280213.0
3,올림픽공원역,승차,1895,7250,3530,35496,40297,46624,12890.0,23952.0,4742.0,6.0,89.0,182.0,176953.0
3,올림픽공원역,하차,4383,4898,2523,24699,56736,32527,11006.0,19772.0,6465.0,47.0,239.0,49.0,163344.0
3,왕십리역,승차,3482,16593,9488,141459,187749,205438,19771.0,47288.0,15697.0,155.0,330.0,158.0,647608.0
3,왕십리역,하차,7160,11905,7731,109104,191461,215428,22621.0,44435.0,11029.0,67.0,286.0,305.0,621532.0
3,용답역,승차,1658,2629,546,31997,29552,11174,7710.0,10639.0,1957.0,5.0,41.0,11.0,97919.0
3,용답역,하차,1546,1861,1231,13438,23819,37651,4152.0,12678.0,3828.0,0.0,31.0,24.0,100259.0
3,용두역,승차,429,599,254,21756,18302,10693,6018.0,16062.0,3093.0,5.0,60.0,61.0,77332.0
3,용두역,하차,107,516,468,10032,16990,22931,6258.0,16270.0,3361.0,3.0,55.0,56.0,77047.0
3,용마산역,승차,2578,2425,1029,77978,38508,18537,17401.0,17051.0,3291.0,3.0,2.0,2.0,178805.0
3,용마산역,하차,803,3107,2555,20420,39079,70162,8861.0,21736.0,10390.0,4.0,3.0,4.0,177124.0
3,우장산역,승차,6911,21946,8826,163477,99198,43442,38370.0,55024.0,9736.0,7.0,14.0,6.0,446957.0
3,우장산역,하차,9297,12550,12388,46352,92278,162194,20943.0,63193.0,22294.0,3.0,18.0,14.0,441524.0
3,월곡역,승차,5102,8407,2429,124050,108440,65561,29235.0,37669.0,7831.0,8.0,17.0,7.0,388756.0
3,월곡역,하차,3174,7758,4939,64415,89459,132929,14934.0,43437.0,15519.0,4.0,11.0,15.0,376594.0
3,월드컵경기장역,승차,675,3412,10601,23219,39450,60700,8880.0,39618.0,7873.0,3.0,107.0,124.0,194662.0
3,월드컵경기장역,하차,753,12821,5119,22595,75129,52742,12875.0,36709.0,5006.0,21.0,181.0,36.0,223987.0
3,을지로3가역,승차,2135,7096,4636,85778,341052,495620,13190.0,83645.0,32443.0,3177.0,4765.0,2210.0,1075747.0
3,을지로3가역,하차,1817,6400,3599,492522,258882,172109,57926.0,61724.0,6386.0,656.0,4735.0,4409.0,1071165.0
3,을지로4가역,승차,962,4302,2486,54838,208861,196827,12055.0,82411.0,29619.0,1843.0,3422.0,1410.0,599036.0
3,을지로4가역,하차,2505,3274,1755,236443,149060,81762,55177.0,63478.0,4898.0,646.0,3525.0,3305.0,605828.0
3,을지로입구역,승차,2259,10796,6478,91026,487861,696178,8320.0,71841.0,26170.0,3610.0,9729.0,6938.0,1421206.0
3,을지로입구역,하차,2421,9818,6012,713280,394707,199685,36923.0,56873.0,5541.0,1459.0,9966.0,7778.0,1444463.0
3,응암역,승차,5064,7031,2536,224249,113917,54019,54351.0,64863.0,11838.0,21.0,35.0,9.0,537933.0
3,응암역,하차,2134,6928,6641,44057,111954,228884,22698.0,74676.0,32536.0,2.0,9.0,25.0,530544.0
3,이대역,승차,2180,11607,8145,111947,216467,146745,14297.0,30218.0,7940.0,195.0,958.0,329.0,551028.0
3,이대역,하차,6580,10093,6438,148983,195929,176541,18450.0,28467.0,8968.0,195.0,1083.0,524.0,602251.0
3,이수역,승차,2050,4751,3909,115718,137299,147988,22084.0,49309.0,15289.0,6.0,48.0,10.0,498461.0
3,이수역,하차,1458,5792,3705,99255,138920,148699,21759.0,46889.0,13253.0,7.0,10.0,18.0,479765.0
3,이촌역,승차,2212,8329,2273,45628,94102,52168,13100.0,35099.0,6522.0,20.0,1267.0,331.0,261051.0
3,이촌역,하차,3472,8405,2991,62214,92529,58974,18265.0,30804.0,8421.0,309.0,1052.0,76.0,287512.0
3,이태원역,승차,1246,3527,3090,54189,123484,168029,8902.0,18349.0,6392.0,801.0,2763.0,2500.0,393272.0
3,이태원역,하차,1480,3808,2656,88777,140371,145275,12209.0,16377.0,5920.0,364.0,3303.0,3572.0,424112.0
3,일원역,승차,5001,13776,2992,75000,109644,38718,21717.0,43019.0,6728.0,2.0,21.0,2.0,316620.0
3,일원역,하차,6193,5665,8024,80503,65625,68239,23064.0,36494.0,11694.0,10.0,14.0,3.0,305528.0
3,자양역,승차,2419,6829,11066,86676,72665,68242,19863.0,23492.0,5827.0,20.0,96.0,89.0,297284.0
3,자양역,하차,1381,11000,6567,34531,91473,95076,11130.0,26525.0,10704.0,5.0,80.0,34.0,288506.0
3,잠실나루역,승차,5459,7046,1601,130268,131379,62700,28427.0,51658.0,9091.0,22.0,79.0,25.0,427755.0
3,잠실나루역,하차,1480,6210,6266,94473,99314,119407,25989.0,47713.0,15358.0,46.0,93.0,39.0,416388.0
3,잠실새내역,승차,12862,13985,8696,223872,188667,160872,36915.0,65163.0,17559.0,65.0,177.0,124.0,728957.0
