month,역명,영업업종,월임대료,점포수,평균 면적
1,용마산역,편의점,5070780.0,1,28.8
1,용마산역,화장품,1309883.0,1,55.0
1,우장산역,무인프린트,850000.0,1,14.8
1,우장산역,사무실,1685600.0,1,44.8
1,우장산역,패션잡화,1921624.6666666667,3,21.16
1,우장산역,편의점,4777500.0,1,33.0
1,월곡역,공실,0.0,1,27.0
1,월곡역,식음료,700000.0,2,23.915
1,월곡역,패션잡화,2880000.0,1,30.0
1,월곡역,편의점,8190105.0,1,35.0
1,월곡역,화장품,1315554.0,1,58.0
1,월드컵경기장역,편의점,2765893.0,1,43.0
1,을지로3가역,공실,0.0,1,17.0
1,을지로3가역,기타,714866.6666666666,3,13.566666666666668
1,을지로3가역,식음료,1588333.3333333333,3,21.03333333333333
1,을지로3가역,패션잡화,1935275.0,4,20.39
1,을지로3가역,플라워,1037850.0,2,18.75
1,을지로4가역,공실,0.0,1,14.9
1,을지로4가역,기타,852500.0,2,18.87
1,을지로4가역,사무실,407400.0,2,35.635000000000005
1,을지로4가역,식음료,1813804.0,2,35.4
1,을지로4가역,패션잡화,834440.0,5,23.19
1,을지로4가역,편의점,7488000.0,1,34.98
1,을지로입구역,공실,0.0,2,80.55
1,을지로입구역,기타,14910683.333333334,6,43.8
1,을지로입구역,식음료,9773014.75,4,37.82
1,을지로입구역,의약업,6150000.0,1,17.6
1,을지로입구역,패션잡화,5838838.666666667,3,31.12333333333333
1,을지로입구역,편의점,14993000.0,1,17.2
1,을지로입구역,플라워,1914866.0,1,19.0
1,응암역,기타,2032373.0,1,30.0
1,응암역,식음료,5950405.0,2,42.32
1,응암역,패션잡화,1562000.0,1,15.0
1,응암역,편의점,12005352.0,1,38.8
1,응암역,화장품,2214894.0,1,31.0
1,이대역,기타,2252100.0,2,26.5
1,이대역,식음료,3150000.0,1,27.66
1,이대역,패션잡화,2250000.0,2,14.005
1,이대역,플라워,3020000.0,1,21.13
1,이수역,공실,0.0,5,58.27
1,이수역,기타,10552300.0,1,592.0
1,이수역,사무실,650000.0,1,48.0
1,이수역,식음료,4532176.0,1,27.22
1,이수역,패션잡화,4651985.666666667,3,48.76
1,이수역,편의점,14677520.0,1,54.05
1,이수역,플라워,1865751.0,1,22.5
1,이촌역,식음료,1386563.0,1,19.3
1,이촌역,플라워,1319000.0,1,22.0
1,이태원역,편의점,8483995.0,1,25.0
1,이태원역,화장품,3123307.0,1,34.0
1,일원역,공실,0.0,2,449.0
1,일원역,사무실,467500.0,1,51.7
1,일원역,의약업,3522150.0,2,56.24
1,일원역,편의점,8800000.0,1,46.0
1,잠실나루역,기타,4080000.0,2,68.55
1,잠실나루역,식음료,2810000.0,1,24.0
1,잠실나루역,의약업,9511000.0,2,65.02
1,잠실나루역,패션잡화,1230000.0,1,28.6
1,잠실나루역,편의점,6956940.0,1,48.1
1,잠실나루역,플라워,2100000.0,1,25.62
1,잠실새내역,공실,0.0,1,19.44
1,잠실새내역,패션잡화,3410000.0,1,19.44
1,잠실새내역,편의점,4790715.0,1,24.65
1,잠실역,기타,22690197.85714286,7,143.46571428571428
1,잠실역,식음료,4943649.761904762,21,38.067142857142855
1,잠실역,의약업,6081431.666666667,3,57.4
1,잠실역,패션잡화,8449256.75,12,35.38333333333333
1,잠실역,편의점,9662133.333333334,3,34.833333333333336
1,잠실역,화장품,11022647.0,1,144.0
1,장승배기역,패션잡화,2710000.0,1,35.52
1,장승배기역,편의점,8185320.0,1,36.18
1,장지역,공실,0.0,1,251.23
1,장지역,식음료,4998300.0,1,38.82
1,장지역,편의점,8275943.0,1,35.2
1,장지역,플라워,2500000.0,1,12.85
1,장한평역,기타,2161133.0,1,31.98
1,장한평역,식음료,3054944.5,2,32.71
1,장한평역,패션잡화,2260000.0,1,31.9
1,장한평역,편의점,5206500.0,1,52.8
1,종각역,공실,0.0,4,29.6925
1,종각역,식음료,5005000.0,2,15.57
1,종각역,의약업,7511100.0,1,29.62
1,종각역,패션잡화,2310000.0,1,23.14
1,종각역,편의점,6559320.0,1,29.3
1,종각역,플라워,2960800.0,2,14.82
1,종로3가역,공실,0.0,3,21.133333333333333
1,종로3가역,기타,5275000.0,2,22.75
1,종로3가역,식음료,6578823.6,5,22.48
1,종로3가역,의약업,9072439.0,2,134.95
1,종로3가역,패션잡화,7020100.0,1,40.0
1,종로3가역,편의점,6552000.0,1,29.48
1,종로3가역,플라워,2261006.0,1,18.05
1,종로5가역,식음료,5310000.0,1,25.13
1,종로5가역,패션잡화,4110000.0,1,16.16
1,종합운동장역,공실,0.0,2,39.1
1,종합운동장역,기타,4851600.0,1,65.37
1,종합운동장역,식음료,3072420.0,1,25.0
1,종합운동장역,편의점,4982350.0,2,51.45
1,중계역,기타,1964850.0,2,48.8
1,중계역,식음료,4560000.0,1,105.6
1,중계역,패션잡화,1740000.0,1,34.0
1,중계역,편의점,8936070.0,1,32.91
1,중계역,화장품,929961.0,1,41.0
1,중곡역,밀키트,1467835.0,1,46.0
1,중곡역,패션잡화,2500300.0,1,46.99
1,중곡역,편의점,5995990.0,1,35.16
1,중화역,공실,0.0,3,56.66666666666666
1,중화역,기타,1289300.0,2,36.215
1,중화역,무인프린트,855144.0,1,18.0
1,중화역,식음료,1521300.0,1,37.38
1,중화역,패션잡화,2266080.0,5,49.764
1,중화역,편의점,7671950.0,1,29.7
1,증산역,공실,0.0,1,48.0
1,증산역,기타,1768200.0,1,37.0
1,증산역,패션잡화,3154000.0,1,31.0
1,증산역,편의점,5775771.0,1,28.0
1,증산역,화장품,1414221.0,1,29.0
1,창동역,공실,0.0,1,23.0
1,창동역,패션잡화,5568000.0,2,34.75
1,창신역,편의점,1956310.0,1,28.0
1,천왕역,기타,1313400.0,1,900.39
1,천왕역,편의점,6160440.0,1,36.93
1,천호역,기타,3185944.0,1,23.92
1,천호역,사무실,1309027.0,1,38.7
1,천호역,식음료,8059910.8,5,77.3
1,천호역,의약업,7893765.0,1,66.6
1,천호역,패션잡화,9307950.6,15,72.31066666666668
1,천호역,화장품,9617631.25,4,71.32249999999999
1,철산역,밀키트,1653080.0,1,18.0
1,철산역,식음료,2824011.6666666665,3,38.16666666666666
1,철산역,패션잡화,3662032.5,2,28.25
1,철산역,편의점,12851410.0,1,36.61
1,철산역,플라워,3214320.0,1,35.0
1,청구역,식음료,3832696.0,1,30.0
1,청구역,패션잡화,2403573.5,2,32.945
1,청구역,편의점,4368000.0,1,46.33
1,청담역,공실,0.0,7,57.74428571428572
1,청담역,기타,1301600.0,1,35.2
1,청담역,식음료,3417040.0,1,65.36
1,청담역,패션잡화,3190100.0,2,107.555
1,청담역,편의점,16639480.0,1,52.34
1,청담역,플라워,1775339.0,1,35.0
1,청담역,화장품,2652655.5,2,49.0
1,총신대입구역,공실,0.0,3,16.099999999999998
1,총신대입구역,기타,1288833.3333333333,3,16.3
1,총신대입구역,무인프린트,916600.0,1,16.3
1,총신대입구역,사무실,186000.0,1,16.3
1,총신대입구역,식음료,3536749.25,4,19.4375
1,총신대입구역,패션잡화,2313138.2,5,24.668
1,총신대입구역,화장품,5451432.0,1,25.06
1,충무로역,공실,0.0,1,17.57
1,충무로역,사무실,1900000.0,1,147.5
1,충무로역,식음료,3576383.0,1,21.0
1,충무로역,편의점,3485000.0,2,19.065
1,충무로역,플라워,2018500.0,1,18.86
1,충무로역,화장품,6921841.0,1,31.54
1,충정로역,공실,0.0,1,36.85
1,충정로역,무인프린트,450000.0,1,29.01
1,충정로역,사무실,550000.0,1,42.0
1,충정로역,식음료,3512000.0,1,15.0
1,충정로역,패션잡화,427250.0,2,24.505000000000003
1,충정로역,편의점,3861000.0,1,45.0
1,충정로역,화장품,5693895.0,1,26.12
1,태릉입구역,공실,0.0,3,54.333333333333336
1,태릉입구역,기타,1483300.0,1,33.0
1,태릉입구역,무인프린트,718035.0,1,31.0
1,태릉입구역,식음료,1680000.0,1,40.0
1,태릉입구역,패션잡화,3522956.0,8,51.72125
1,태릉입구역,편의점,9603880.0,1,37.14
1,태릉입구역,플라워,906588.0,1,39.0
1,태릉입구역,화장품,1020689.0,1,50.0
1,하계역,기타,2663300.0,2,34.285
1,하계역,무인프린트,906839.0,1,32.0
1,하계역,식음료,7260000.0,1,55.01
1,하계역,패션잡화,2835166.6666666665,3,53.66666666666666
1,하계역,편의점,14478750.0,1,40.8
1,하계역,화장품,898206.0,1,33.0
1,학동역,공실,0.0,3,20.613333333333333
1,학동역,식음료,4631032.0,4,38.7725
1,학동역,의약업,5567600.0,2,98.0
1,학동역,패션잡화,3141076.0,2,44.695
1,학동역,편의점,15504060.0,1,55.45
1,한강진역,공실,0.0,1,64.0
1,한강진역,식음료,2133300.0,1,62.0
1,한강진역,편의점,6033063.0,1,40.0
1,한강진역,화장품,1524228.0,1,64.0
1,한양대역,기타,3877600.0,2,55.06999999999999
1,한양대역,사무실,418000.0,1,46.8
1,한양대역,식음료,3170000.0,1,13.9
1,한양대역,편의점,3400000.0,1,18.0
1,합정역,공실,0.0,1,42.41
1,합정역,기타,5374815.0,1,42.01
1,합정역,무인프린트,1750000.0,1,13.16
1,합정역,식음료,6889804.0,6,20.66
1,합정역,의약업,4769300.0,4,49.6625
1,합정역,패션잡화,7001156.0,10,39.645
1,합정역,편의점,12316207.5,2,41.525
1,합정역,플라워,4379900.0,3,37.09333333333333
1,합정역,화장품,4383868.0,2,19.595
1,행당역,공실,0.0,1,39.0
1,행당역,식음료,2200000.0,1,46.78
1,행당역,편의점,4095000.0,1,41.46
1,행당역,플라워,1258300.0,1,30.84
1,혜화역,식음료,6410000.0,2,18.73
1,홍대입구역,식음료,5192551.0,1,17.11
1,홍대입구역,패션잡화,17603743.5,2,59.30499999999999
1,홍대입구역,편의점,9031258.0,1,31.0
1,홍대입구역,플라워,9613837.0,1,33.0
1,홍대입구역,화장품,7428858.0,1,12.0
1,홍제역,공실,0.0,9,15.408888888888889
1,홍제역,기타,46465000.0,1,1351.0
1,홍제역,식음료,2420400.0,1,15.52
1,홍제역,패션잡화,1140000.0,1,16.8
1,화곡역,기타,0.0,1,16.67
1,화곡역,식음료,8296201.0,1,67.04
1,화곡역,패션잡화,9312733.333333334,3,52.47666666666667
1,화곡역,편의점,9321000.0,1,30.0
1,화곡역,화장품,7500000.0,1,27.0
1,화랑대역,기타,785867.0,1,35.0
1,화랑대역,밀키트,1003697.0,1,34.6
1,화랑대역,식음료,4014800.0,1,28.0
1,화랑대역,패션잡화,1130000.0,1,32.0
1,화랑대역,편의점,5423103.0,1,30.0
1,화랑대역,화장품,3740000.0,1,80.0
1,회현역,공실,0.0,1,30.0
1,회현역,패션잡화,9326000.0,2,51.0
1,효창공원앞역,공실,0.0,3,43.0
1,효창공원앞역,식음료,2583300.0,1,31.0
1,효창공원앞역,편의점,6485543.0,1,43.0
1,효창공원앞역,화장품,984397.0,1,31.0
2,가락시장역,공실,0.0,1,30.44
2,가락시장역,기타,1012000.0,1,19.84
2,가락시장역,식음료,1693000.0,2,22.805
2,가락시장역,패션잡화,4099800.0,1,52.16
2,가락시장역,편의점,5233461.0,1,33.0
2,가산디지털단지역,식음료,13751200.0,1,34.0
2,가산디지털단지역,편의점,16485040.0,1,35.8
2,가산디지털단지역,플라워,4196536.0,1,41.97
2,가산디지털단지역,화상면접,975346.0,1,69.0
2,강남구청역,공실,0.0,2,25.1
2,강남구청역,기타,2083937.5,8,59.0
2,강남구청역,의약업,3955500.0,2,188.85
2,강남구청역,패션잡화,2539119.0,4,39.0
2,강남구청역,편의점,16140410.0,1,63.8
2,강남구청역,플라워,2288553.0,1,55.0
2,강남역,기타,3295000.0,1,13.3
2,강남역,식음료,29358258.0,1,60.97
2,강남역,의약업,14551200.0,1,26.6
2,강남역,패션잡화,8589693.0,2,23.425
2,강남역,화장품,22234458.0,1,35.5
2,강동구청역,공실,0.0,1,37.45
2,강동구청역,식음료,2500000.0,1,46.69
2,강동구청역,패션잡화,1833000.0,1,36.96
2,강동구청역,편의점,6354679.0,1,30.0
2,강동역,기타,0.0,2,56.435
2,강동역,식음료,947500.0,3,22.34
2,강동역,패션잡화,4859380.0,4,67.8575
2,강동역,편의점,6532500.0,1,57.26
2,강변역,편의점,14410000.0,1,41.0
2,강변역,화장품,8729997.0,1,36.5
2,개롱역,편의점,3490500.0,1,40.0
2,개화산역,편의점,3022500.0,1,30.0
2,거여역,편의점,3159000.0,1,28.98
2,건대입구역,공실,0.0,2,29.5
2,건대입구역,기타,18989000.0,1,867.64
2,건대입구역,식음료,6715635.166666667,6,39.803333333333335
2,건대입구역,의약업,20875000.0,2,75.5
2,건대입구역,패션잡화,5011000.0,1,29.5
2,건대입구역,편의점,8118383.0,2,28.43
2,건대입구역,플라워,3411217.0,3,24.07333333333333
2,경복궁역,식음료,1508490.0,1,25.5
2,경찰병원역,의약업,3510000.0,2,47.2
2,고덕역,식음료,5555500.0,1,42.94
2,고덕역,편의점,3354000.0,1,28.62
2,고려대역,편의점,7763133.0,1,35.0
2,고려대역,플라워,1080094.0,1,38.4
2,고려대역,화상면접,553620.6666666666,3,41.66666666666666
2,고속터미널역,기타,1200736.3636363635,11,78.80909090909091
2,고속터미널역,식음료,4792774.25,8,24.8825
2,고속터미널역,의약업,0.0,1,0.0
2,고속터미널역,패션잡화,16463635.3125,32,262.7646875
2,고속터미널역,편의점,23453430.0,1,60.27
2,고속터미널역,플라워,3235240.0,1,95.0
2,고속터미널역,화장품,5195865.333333333,3,9.6
2,공덕역,공실,0.0,3,30.33333333333333
2,공덕역,공유오피스,654706.1666666666,6,33.81666666666667
2,공덕역,기타,436994.0,10,12.221
2,공덕역,무인프린트,1375000.0,1,34.0
2,공덕역,식음료,8747920.8,5,65.4
2,공덕역,패션잡화,5208414.545454546,11,64.42727272727274
2,공덕역,편의점,8516759.0,2,37.15
2,공덕역,플라워,2211950.0,4,43.47
2,공덕역,화장품,7030000.0,1,24.0
2,공릉역,기타,2079853.0,1,40.0
2,공릉역,식음료,3600000.0,1,50.0
2,공릉역,패션잡화,2450506.5,2,29.65
2,공릉역,편의점,7699120.0,1,28.91
2,공릉역,플라워,2300000.0,1,30.0
2,광나루역,식음료,3063600.0,1,62.2
2,광나루역,패션잡화,3766731.0,1,53.26
2,광나루역,편의점,6922500.0,1,45.0
2,광나루역,플라워,2221600.0,1,17.86
2,광명사거리역,기타,3143467.0,1,37.0
2,광명사거리역,무인프린트,1204446.0,1,13.0
2,광명사거리역,식음료,4462329.0,2,42.870000000000005
2,광명사거리역,패션잡화,2708482.0,1,41.0
2,광명사거리역,편의점,12292280.0,1,34.27
2,광명사거리역,플라워,3897086.0,1,40.0
2,광명사거리역,화장품,3849143.0,1,37.17
2,광화문역,공실,0.0,1,65.34
2,광화문역,기타,8525000.0,1,849.0
2,광화문역,패션잡화,1319999.0,1,10.0
2,광화문역,편의점,9574500.0,1,56.0
2,광흥창역,공실,0.0,2,106.0
2,광흥창역,편의점,3992468.0,1,40.0
2,교대역,공실,0.0,1,15.0
2,교대역,기타,1313966.6666666667,3,65.92333333333333
2,교대역,사무실,504600.0,5,77.62
2,교대역,식음료,5941190.0,4,31.9
2,교대역,패션잡화,2429262.0,3,31.676666666666662
2,교대역,편의점,5376800.0,1,113.1
2,교대역,플라워,1521650.0,2,27.85
2,구로디지털단지역,식음료,9902195.0,2,19.83
2,구로디지털단지역,의약업,17010000.0,1,103.0
2,구로디지털단지역,패션잡화,10230000.0,1,100.8
2,구산역,공실,0.0,1,30.0
2,구산역,밀키트,898612.0,1,33.0
2,구산역,편의점,5228359.0,1,33.2
2,구의역,식음료,1343500.0,2,19.825
2,구의역,패션잡화,2211000.0,1,20.0
2,구의역,플라워,2561360.0,1,23.1
2,구의역,화장품,6940535.0,1,50.46
2,군자역,공실,0.0,3,42.833333333333336
2,군자역,식음료,4258234.5,2,26.35
2,군자역,패션잡화,4582982.0,6,60.63166666666666
2,군자역,편의점,14890590.0,1,54.82
2,군자역,플라워,4575943.0,1,31.0
2,군자역,화장품,3600000.0,1,44.67
2,굽은다리역,공실,0.0,1,23.0
2,굽은다리역,기타,196467.0,1,14.5
2,굽은다리역,식음료,1730736.0,1,34.43
2,굽은다리역,패션잡화,2516600.0,1,34.43
2,굽은다리역,편의점,3607500.0,1,30.0
2,금호역,식음료,779000.0,2,23.305
2,금호역,편의점,1675000.0,1,25.3
2,금호역,플라워,1082300.0,1,21.0
2,금호역,화장품,2285262.0,1,50.3
2,길동역,편의점,2281500.0,1,31.82
2,길음역,밀키트,5500000.0,1,100.0
2,길음역,화장품,1948081.0,1,20.04
2,김포공항역,사무실,845200.0,2,64.355
2,김포공항역,식음료,5433888.0,2,49.18
2,김포공항역,패션잡화,4265945.333333333,6,39.58833333333333
2,김포공항역,편의점,3256500.0,1,32.34
2,김포공항역,플라워,4310000.0,1,21.53
2,김포공항역,화상면접,613792.0,1,53.15
2,까치산역,기타,9300000.0,1,24.15
2,까치산역,식음료,8195000.0,2,29.05
2,까치산역,패션잡화,7807125.0,4,26.3875
2,까치산역,편의점,8970000.0,1,37.82
2,까치산역,플라워,6383300.0,1,19.28
2,낙성대역,기타,1010000.0,1,112.42
2,낙성대역,패션잡화,2706783.0,3,19.64
2,남구로역,공실,0.0,2,45.57
2,남구로역,기타,2000000.0,1,40.0
2,남구로역,패션잡화,1700000.0,1,32.0
2,남구로역,편의점,8428420.0,1,33.67
2,남성역,식음료,7166003.0,1,65.0
2,남성역,편의점,9788350.0,1,45.25
2,남한산성입구역,기타,2300000.0,1,34.32
2,남한산성입구역,식음료,1616800.0,3,31.28333333333333
2,남한산성입구역,패션잡화,1809246.0,1,34.18
2,남한산성입구역,편의점,8863280.0,1,36.0
2,내방역,밀키트,1259909.0,1,34.0
2,내방역,식음료,3967708.0,1,28.0
2,내방역,패션잡화,3014500.0,2,37.89
2,내방역,편의점,15240940.0,1,62.21
2,내방역,화장품,1619492.0,1,28.0
2,노원역,공실,0.0,1,37.0
2,노원역,기타,1897376.3333333333,3,27.33333333333333
2,노원역,사무실,649700.0,2,40.95
2,노원역,식음료,1636758.1666666667,6,26.468333333333334
2,노원역,패션잡화,1678436.3333333333,12,32.525
2,노원역,편의점,19781190.0,1,55.15
2,녹번역,무인프린트,531600.0,1,12.65
2,녹번역,식음료,713000.0,1,13.47
2,녹번역,패션잡화,1020700.0,3,50.81666666666666
2,녹사평역,편의점,6254867.0,1,40.0
2,논현역,공실,0.0,1,35.0
2,논현역,기타,2100000.0,2,27.0
2,논현역,식음료,4304704.333333333,3,42.12
2,논현역,의약업,5101950.0,2,80.0
2,논현역,패션잡화,4349150.0,4,43.875
2,논현역,편의점,13317590.0,1,44.65
2,논현역,화장품,2077017.0,1,23.0
2,단대오거리역,공실,0.0,1,54.03
2,단대오거리역,기타,1700000.0,1,36.78
2,단대오거리역,패션잡화,3780000.0,1,75.09
2,단대오거리역,편의점,6235459.0,1,32.5
2,답십리역,기타,421600.0,1,61.97
2,답십리역,식음료,3380000.0,2,43.375
2,답십리역,패션잡화,1552500.0,2,42.9
2,답십리역,편의점,2476500.0,1,40.0
2,답십리역,플라워,1800000.0,1,25.5
2,당고개역,공실,0.0,2,22.84
2,당고개역,기타,2307000.0,1,27.84
2,당고개역,밀키트,1732250.0,1,28.01
2,당고개역,식음료,5753500.0,2,183.65
2,당산역,공실,0.0,3,19.666666666666668
2,당산역,식음료,5902400.0,3,40.60666666666666
2,대림역,공실,0.0,1,22.0
2,대림역,기타,11100000.0,1,14.93
2,대림역,식음료,6599660.0,5,15.932
2,대림역,패션잡화,8532738.875,8,36.59625
2,대림역,편의점,9762109.0,2,24.755000000000003
2,대림역,플라워,4920117.0,2,44.29
2,대림역,화장품,3920862.0,1,21.05
2,대청역,공실,0.0,1,23.0
2,대청역,식음료,2516600.0,1,26.61
2,대흥역,공실,0.0,1,23.0
2,대흥역,패션잡화,2870000.0,1,43.67
2,대흥역,편의점,7186443.0,1,45.0
2,도곡역,기타,991800.0,1,25.04
2,도곡역,패션잡화,1488166.6666666667,3,24.426666666666662
